968,2004,464,50.00,100.00,1001 to 5000 employees
1041,2004,464,50.00,100.00,1001 to 5000 employees
1832,2004,464,50.00,100.00,1001 to 5000 employees
970,1995,345,10.00,25.00,1 to 50 employees
972,2002,467,1.00,5.00,1 to 50 employees
980,1974,126,100.00,500.00,1001 to 5000 employees
983,2010,464,50.00,100.00,501 to 1000 employees
1355,2010,464,50.00,100.00,501 to 1000 employees
1518,2010,464,50.00,100.00,501 to 1000 employees
1709,2010,464,50.00,100.00,501 to 1000 employees
986,1986,316,50.00,100.00,501 to 1000 employees
988,2011,51,5.00,10000.00,10000+ employees
991,1985,153,1.00,2000.00,201 to 500 employees
996,2001,445,100.00,500.00,1001 to 5000 employees
999,1999,357,50.00,100.00,501 to 1000 employees
1463,1999,357,50.00,100.00,501 to 1000 employees
1829,1999,357,50.00,100.00,501 to 1000 employees
1001,1991,380,5.00,10000.00,10000+ employees
1002,1995,377,50.00,100.00,201 to 500 employees
1005,1965,156,2.00,5000.00,10000+ employees
1007,1961,472,100.00,500.00,1001 to 5000 employees
1008,2003,295,50.00,100.00,201 to 500 employees
1012,1991,473,2.00,5000.00,1001 to 5000 employees
1013,2003,321,1.00,2000.00,5001 to 10000 employees
1016,1999,51,25.00,50.00,51 to 200 employees
1017,2001,164,10.00,25.00,1 to 50 employees
1020,1990,404,100.00,500.00,1001 to 5000 employees
1022,1953,156,1.00,2000.00,1001 to 5000 employees
1024,1990,436,100.00,500.00,501 to 1000 employees
1027,1868,210,5.00,10000.00,10000+ employees
1030,2003,476,50.00,100.00,201 to 500 employees
1033,1953,156,1.00,2000.00,5001 to 10000 employees
1035,2000,156,500.00,1000.00,1001 to 5000 employees
1038,2009,220,25.00,50.00,51 to 200 employees
1039,2006,156,50.00,100.00,1001 to 5000 employees
1040,1998,156,2.00,5000.00,5001 to 10000 employees
1045,1999,156,1.00,2000.00,1001 to 5000 employees
1047,1989,334,2.00,5000.00,1001 to 5000 employees
1050,2000,156,1.00,5.00,1 to 50 employees
1052,1983,181,2.00,5000.00,5001 to 10000 employees
1299,1983,181,2.00,5000.00,5001 to 10000 employees
1058,2010,0,10.00,25.00,51 to 200 employees
1271,2010,0,10.00,25.00,51 to 200 employees
